_id,brand
ObjectId(6168ad7a14dfa14059d7d9ed),
ObjectId(6168b62e14dfa14059d7d9f2),
ObjectId(6168bc8114dfa14059d7d9f6),
ObjectId(6168c27f14dfa14059d7d9fa),
ObjectId(616b011a14dfa14059d7da05),
ObjectId(616b052714dfa14059d7da09),
ObjectId(616b0b7414dfa14059d7da0d),
ObjectId(616b137814dfa14059d7da11),
ObjectId(616b19dc14dfa14059d7da16),
ObjectId(616b238914dfa14059d7da1a),
ObjectId(616f047314dfa14059d7da1f),
ObjectId(616f069714dfa14059d7da25),
ObjectId(616f08f314dfa14059d7da2a),
ObjectId(616f4b4214dfa14059d7da2e),
ObjectId(616f4cfb14dfa14059d7da32),
ObjectId(616f4e5714dfa14059d7da36),
ObjectId(616f508d14dfa14059d7da3a),
ObjectId(616f52bd14dfa14059d7da3e),
ObjectId(616f546f14dfa14059d7da42),
ObjectId(6170504e14dfa14059d7da47),
ObjectId(617051b614dfa14059d7da4a),
ObjectId(617052b614dfa14059d7da4e),
ObjectId(6170549114dfa14059d7da53),
ObjectId(6170564014dfa14059d7da56),
ObjectId(6170584e14dfa14059d7da5a),
ObjectId(6170a1d514dfa14059d7da60),
ObjectId(6170a41414dfa14059d7da64),
ObjectId(6170a69d14dfa14059d7da68),
ObjectId(6170aa9114dfa14059d7da6c),
ObjectId(6172e9ea14dfa14059d7da72),
ObjectId(6172ed0514dfa14059d7da76),
ObjectId(6176d52414dfa14059d7da7e),
ObjectId(6176d76914dfa14059d7da83),
ObjectId(617877a114dfa14059d7da88),
ObjectId(61787f3714dfa14059d7da8d),
ObjectId(617b0af62ab9f2066223e671),
ObjectId(617b14442ab9f2066223e675),
ObjectId(617b20002ab9f2066223e67d),
ObjectId(617b23762ab9f2066223e681),
ObjectId(617b250f2ab9f2066223e686),
ObjectId(617b274f2ab9f2066223e68a),
ObjectId(617b28f72ab9f2066223e68e),
ObjectId(617b2c932ab9f2066223e694),
ObjectId(618441992ab9f2066223e698),
ObjectId(6184461f2ab9f2066223e69c),
ObjectId(618448e02ab9f2066223e6a1),
ObjectId(6189b249ea493d3c56e33e68),
ObjectId(6189b62dea493d3c56e33e6c),
ObjectId(6189bcb3ea493d3c56e33e70),
ObjectId(6189c021ea493d3c56e33e73),
ObjectId(6189c31fea493d3c56e33e76),
ObjectId(618bf07dea493d3c56e33e7b),
ObjectId(618bfb23ea493d3c56e33e81),
ObjectId(618c001eea493d3c56e33e86),
ObjectId(618c02a1ea493d3c56e33e8a),
ObjectId(618c52cf30ae667fa6bb4d8f),
ObjectId(618e876a30ae667fa6bb4d99),
ObjectId(618e8d9030ae667fa6bb4da2),
ObjectId(618e91f230ae667fa6bb4da4),
ObjectId(618e951d30ae667fa6bb4da8),
ObjectId(618e9a3b30ae667fa6bb4dad),
ObjectId(618ee1e730ae667fa6bb4db6),
ObjectId(618ee5da30ae667fa6bb4dbb),
ObjectId(618ee76930ae667fa6bb4dc1),
ObjectId(618ee98030ae667fa6bb4dc5),
ObjectId(618eebaf30ae667fa6bb4dca),
ObjectId(6195690a30ae667fa6bb4ddf),
ObjectId(61956cb330ae667fa6bb4de4),
ObjectId(61956f4e30ae667fa6bb4dea),
ObjectId(6195896630ae667fa6bb4df0),
ObjectId(6195a49830ae667fa6bb4dfc),
ObjectId(6195a56830ae667fa6bb4e00),
ObjectId(6195a64030ae667fa6bb4e04),
ObjectId(6195a83430ae667fa6bb4e09),
ObjectId(6195a93430ae667fa6bb4e0c),
ObjectId(6195aaf830ae667fa6bb4e10),
ObjectId(619809ee30ae667fa6bb4e1c),
ObjectId(6198181d30ae667fa6bb4e22),
ObjectId(619c045030ae667fa6bb4e2f),
ObjectId(619c069e30ae667fa6bb4e33),
ObjectId(619d1a1ef2a5a307e7349d6a),
ObjectId(619d2776f2a5a307e7349d6e),
ObjectId(61a113db6c00717e74eed952),
ObjectId(61a122596c00717e74eed956),
ObjectId(61a146bb6c00717e74eed95b),
ObjectId(61a14c536c00717e74eed960),
ObjectId(61a14edb6c00717e74eed965),
ObjectId(61a17cec6c00717e74eed96b),
ObjectId(61a180e46c00717e74eed970),
ObjectId(61a5331e6c00717e74eed97d),
ObjectId(61a535d76c00717e74eed981),
ObjectId(61a53ba86c00717e74eed987),
ObjectId(61a53dd76c00717e74eed98b),
ObjectId(61a53f956c00717e74eed98f),
ObjectId(61a542076c00717e74eed993),
ObjectId(61a5450b6c00717e74eed998),
ObjectId(61a6b2e56c00717e74eed9a7),
ObjectId(61a790ff6c00717e74eed9c3),
ObjectId(61a9416116ea0533b310c470),
ObjectId(61a9453316ea0533b310c474),
ObjectId(61a94d4f16ea0533b310c479),
ObjectId(61aa548916ea0533b310c480),
ObjectId(61aa597316ea0533b310c484),
ObjectId(61aa5c9b16ea0533b310c488),
ObjectId(61aa5e5616ea0533b310c48c),
ObjectId(61aa612216ea0533b310c491),
ObjectId(61af752b16ea0533b310c49e),
ObjectId(61af7c4116ea0533b310c4a2),
ObjectId(61afad8416ea0533b310c4a7),
ObjectId(61afaf5016ea0533b310c4ab),
ObjectId(61afb39016ea0533b310c4af),
ObjectId(61afd46a16ea0533b310c4b5),
ObjectId(61afd74816ea0533b310c4b9),
ObjectId(61afd9f116ea0533b310c4bd),
ObjectId(61afdb8916ea0533b310c4c1),
ObjectId(61b2219f8de3341ebd3e8dff),
ObjectId(61b2271f8de3341ebd3e8e04),
ObjectId(61b3c32c8de3341ebd3e8e0a),
ObjectId(61b3c4e08de3341ebd3e8e0e),
ObjectId(61b3cc888de3341ebd3e8e16),
ObjectId(61b7579c8de3341ebd3e8e1e),
ObjectId(61b7598e8de3341ebd3e8e23),
ObjectId(61ba64ec62ac812e0ad613d0),
ObjectId(61bb5983010c54420ba029ab),
ObjectId(61bb5ba6010c54420ba029af),
ObjectId(61bb5cff010c54420ba029b3),
ObjectId(61bb5f92010c54420ba029b8),
ObjectId(61bb609c010c54420ba029bc),
ObjectId(61bb624ffbc543428f208549),
ObjectId(61bb639afbc543428f20854d),
ObjectId(61bb6976fbc543428f208552),
ObjectId(61bb6b60fbc543428f208556),
ObjectId(61bca0e123dec54bf482ff5f),
ObjectId(61bca56023dec54bf482ff64),
ObjectId(61bca78423dec54bf482ff68),
ObjectId(61bca92b23dec54bf482ff6c),
ObjectId(61bcfaf5f6769561040e552c),
ObjectId(61bcfd62f6769561040e5530),
ObjectId(61bd0274f6769561040e5534),
ObjectId(61c1e512e9d7d2b60f8e1c25),
ObjectId(61c1e8b1e9d7d2b60f8e1c29),
ObjectId(61c1f212e9d7d2b60f8e1c2e),
ObjectId(61c1f68be9d7d2b60f8e1c32),
ObjectId(61c396c52c579acd8d1b5e9a),
ObjectId(61c39a6b2c579acd8d1b5e9d),
ObjectId(61c3a1382c579acd8d1b5ea4),
ObjectId(61c3abfd2c579acd8d1b5eaa),
ObjectId(61ca1367e0a6256bac725a9b),
ObjectId(61ca239a4558a67033c8c7cf),
ObjectId(61ca280f4558a67033c8c7d4),
ObjectId(61ca30574558a67033c8c7da),
ObjectId(61ca32d14558a67033c8c7df),
ObjectId(61ca33a94558a67033c8c7e3),
ObjectId(61cb92764b864888f717d080),
ObjectId(61cc70654b864888f717d08a),
